Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-06-07 00:00:00-04:00,1298.4,1302.8,1296.2,1298.7,79,0.0,0.0
2018-06-08 00:00:00-04:00,1295.3,1299.4,1294.8,1298.1,650,0.0,0.0
2018-06-11 00:00:00-04:00,1299.3,1302.0,1295.2,1298.9,71,0.0,0.0
2018-06-12 00:00:00-04:00,1297.8,1298.1,1292.7,1295.1,153,0.0,0.0
2018-06-13 00:00:00-04:00,1294.0,1299.4,1290.9,1296.9,135,0.0,0.0
2018-06-14 00:00:00-04:00,1297.2,1307.7,1297.2,1304.0,42,0.0,0.0
2018-06-15 00:00:00-04:00,1297.2,1307.7,1274.0,1274.6,589,0.0,0.0
2018-06-18 00:00:00-04:00,1280.7,1280.7,1276.2,1276.2,35,0.0,0.0
2018-06-19 00:00:00-04:00,1278.7,1281.8,1269.9,1275.6,34,0.0,0.0
2018-06-20 00:00:00-04:00,1274.4,1274.4,1271.2,1271.2,7,0.0,0.0
2018-06-21 00:00:00-04:00,1262.7,1268.9,1260.0,1267.2,46,0.0,0.0
2018-06-22 00:00:00-04:00,1268.1,1270.2,1267.0,1267.4,74,0.0,0.0
2018-06-25 00:00:00-04:00,1270.6,1271.2,1265.6,1265.6,37,0.0,0.0
2018-06-26 00:00:00-04:00,1267.2,1267.2,1256.6,1256.6,89,0.0,0.0
2018-06-27 00:00:00-04:00,1255.5,1255.5,1252.3,1252.8,1162,0.0,0.0
2018-06-28 00:00:00-04:00,1251.7,1251.7,1244.8,1247.8,378,0.0,0.0
2018-06-29 00:00:00-04:00,1250.3,1253.3,1249.1,1251.3,48,0.0,0.0
2018-07-02 00:00:00-04:00,1249.9,1249.9,1239.8,1239.8,29,0.0,0.0
2018-07-03 00:00:00-04:00,1238.1,1254.1,1237.0,1251.6,36,0.0,0.0
2018-07-05 00:00:00-04:00,1255.5,1257.3,1253.6,1257.3,9,0.0,0.0
2018-07-06 00:00:00-04:00,1255.5,1255.5,1254.3,1254.3,7,0.0,0.0
2018-07-09 00:00:00-04:00,1258.2,1262.3,1257.7,1258.1,37,0.0,0.0
2018-07-10 00:00:00-04:00,1256.2,1256.9,1249.3,1253.8,65,0.0,0.0
2018-07-11 00:00:00-04:00,1253.2,1253.2,1242.8,1242.8,30,0.0,0.0
2018-07-12 00:00:00-04:00,1240.9,1246.7,1240.9,1245.0,7,0.0,0.0
2018-07-13 00:00:00-04:00,1244.7,1247.0,1239.6,1239.6,2,0.0,0.0
2018-07-16 00:00:00-04:00,1242.7,1243.8,1238.1,1238.1,2,0.0,0.0
2018-07-17 00:00:00-04:00,1225.7,1225.7,1225.7,1225.7,0,0.0,0.0
2018-07-18 00:00:00-04:00,1226.7,1226.7,1222.2,1226.3,67,0.0,0.0
2018-07-19 00:00:00-04:00,1227.2,1228.0,1211.7,1222.4,33,0.0,0.0
2018-07-20 00:00:00-04:00,1229.5,1229.5,1229.5,1229.5,0,0.0,0.0
2018-07-23 00:00:00-04:00,1222.0,1224.0,1222.0,1224.0,1,0.0,0.0
2018-07-24 00:00:00-04:00,1223.9,1223.9,1223.9,1223.9,0,0.0,0.0
2018-07-25 00:00:00-04:00,1231.4,1231.4,1231.4,1231.4,0,0.0,0.0
2018-07-26 00:00:00-04:00,1227.8,1227.8,1225.3,1225.3,1,0.0,0.0
2018-07-27 00:00:00-04:00,1222.6,1222.6,1222.6,1222.6,254428,0.0,0.0
2018-07-30 00:00:00-04:00,1222.5,1223.9,1218.1,1221.3,62239,0.0,0.0
2018-07-31 00:00:00-04:00,1220.4,1228.1,1213.0,1223.7,2722,0.0,0.0
2018-08-01 00:00:00-04:00,1222.9,1223.7,1214.4,1217.9,1026,0.0,0.0
2018-08-02 00:00:00-04:00,1214.7,1219.3,1205.8,1210.6,411,0.0,0.0
2018-08-03 00:00:00-04:00,1206.5,1218.6,1205.1,1214.2,784,0.0,0.0
2018-08-06 00:00:00-04:00,1214.4,1214.4,1206.6,1208.6,297,0.0,0.0
2018-08-07 00:00:00-04:00,1207.8,1214.8,1207.8,1209.6,715,0.0,0.0
2018-08-08 00:00:00-04:00,1212.0,1215.2,1205.9,1212.6,209,0.0,0.0
2018-08-09 00:00:00-04:00,1214.5,1215.3,1211.6,1211.9,44,0.0,0.0
2018-08-10 00:00:00-04:00,1212.5,1216.4,1205.6,1211.1,75,0.0,0.0
2018-08-13 00:00:00-04:00,1207.0,1207.4,1191.3,1191.3,78,0.0,0.0
2018-08-14 00:00:00-04:00,1193.1,1197.5,1192.8,1193.0,92,0.0,0.0
2018-08-15 00:00:00-04:00,1187.8,1188.1,1174.6,1177.5,71,0.0,0.0
2018-08-16 00:00:00-04:00,1173.2,1180.2,1161.4,1176.2,123,0.0,0.0
2018-08-17 00:00:00-04:00,1174.7,1181.2,1174.7,1176.5,66,0.0,0.0
2018-08-20 00:00:00-04:00,1184.8,1190.0,1184.4,1186.8,68,0.0,0.0
2018-08-21 00:00:00-04:00,1189.8,1192.6,1189.8,1192.6,22,0.0,0.0
2018-08-22 00:00:00-04:00,1194.7,1196.3,1194.7,1196.3,17,0.0,0.0
2018-08-23 00:00:00-04:00,1189.3,1190.3,1184.9,1187.0,95,0.0,0.0
2018-08-24 00:00:00-04:00,1185.3,1208.0,1185.3,1206.3,12,0.0,0.0
2018-08-27 00:00:00-04:00,1210.3,1211.4,1205.2,1209.0,154,0.0,0.0
2018-08-28 00:00:00-04:00,1209.7,1217.0,1202.3,1207.4,136,0.0,0.0
2018-08-29 00:00:00-04:00,1205.2,1205.2,1202.4,1204.5,817,0.0,0.0
2018-08-30 00:00:00-04:00,1205.4,1205.6,1196.0,1197.7,493,0.0,0.0
2018-08-31 00:00:00-04:00,1207.1,1208.2,1199.1,1200.3,191,0.0,0.0
2018-09-04 00:00:00-04:00,1193.8,1193.8,1189.9,1192.7,26,0.0,0.0
2018-09-05 00:00:00-04:00,1192.5,1196.0,1192.5,1194.9,21,0.0,0.0
2018-09-06 00:00:00-04:00,1202.0,1202.0,1197.9,1197.9,7,0.0,0.0
2018-09-07 00:00:00-04:00,1198.3,1198.3,1193.1,1193.6,29,0.0,0.0
2018-09-10 00:00:00-04:00,1193.0,1193.0,1193.0,1193.0,11,0.0,0.0
2018-09-11 00:00:00-04:00,1190.4,1196.3,1190.4,1195.4,21,0.0,0.0
2018-09-12 00:00:00-04:00,1205.0,1205.0,1204.7,1204.7,37,0.0,0.0
2018-09-13 00:00:00-04:00,1203.4,1203.4,1200.0,1202.0,22,0.0,0.0
2018-09-14 00:00:00-04:00,1195.0,1195.0,1195.0,1195.0,1,0.0,0.0
2018-09-17 00:00:00-04:00,1199.7,1199.7,1199.7,1199.7,0,0.0,0.0
2018-09-18 00:00:00-04:00,1198.7,1198.7,1196.8,1196.8,2,0.0,0.0
2018-09-19 00:00:00-04:00,1202.2,1202.2,1202.2,1202.2,0,0.0,0.0
2018-09-20 00:00:00-04:00,1206.2,1206.2,1206.2,1206.2,0,0.0,0.0
2018-09-21 00:00:00-04:00,1196.2,1196.2,1196.2,1196.2,0,0.0,0.0
2018-09-24 00:00:00-04:00,1199.3,1199.3,1199.3,1199.3,0,0.0,0.0
2018-09-25 00:00:00-04:00,1202.1,1202.8,1200.0,1200.0,21,0.0,0.0
2018-09-26 00:00:00-04:00,1194.0,1194.0,1194.0,1194.0,17857,0.0,0.0
2018-09-27 00:00:00-04:00,1194.6,1197.3,1180.5,1182.3,4947,0.0,0.0
2018-09-28 00:00:00-04:00,1181.7,1191.9,1180.0,1191.5,404,0.0,0.0
2018-10-01 00:00:00-04:00,1191.6,1191.6,1185.8,1187.1,180,0.0,0.0
2018-10-02 00:00:00-04:00,1193.0,1206.0,1190.3,1202.4,451,0.0,0.0
2018-10-03 00:00:00-04:00,1202.6,1202.6,1196.6,1198.3,76,0.0,0.0
2018-10-04 00:00:00-04:00,1199.3,1204.6,1197.2,1197.2,496,0.0,0.0
2018-10-05 00:00:00-04:00,1197.1,1205.3,1196.9,1201.2,34,0.0,0.0
2018-10-08 00:00:00-04:00,1201.0,1201.0,1183.7,1184.4,250,0.0,0.0
2018-10-09 00:00:00-04:00,1185.6,1189.1,1185.6,1187.2,9,0.0,0.0
2018-10-10 00:00:00-04:00,1189.3,1192.0,1189.3,1189.3,1078,0.0,0.0
2018-10-11 00:00:00-04:00,1198.1,1224.6,1196.3,1223.5,126,0.0,0.0
2018-10-12 00:00:00-04:00,1221.6,1221.6,1216.0,1218.1,122,0.0,0.0
2018-10-15 00:00:00-04:00,1222.4,1232.3,1222.4,1226.4,136,0.0,0.0
2018-10-16 00:00:00-04:00,1227.1,1230.5,1227.1,1227.3,426,0.0,0.0
2018-10-17 00:00:00-04:00,1225.9,1225.9,1223.7,1223.7,1,0.0,0.0
2018-10-18 00:00:00-04:00,1226.5,1226.5,1226.5,1226.5,165,0.0,0.0
2018-10-19 00:00:00-04:00,1225.3,1225.3,1225.3,1225.3,55,0.0,0.0
2018-10-22 00:00:00-04:00,1224.5,1224.5,1219.6,1221.2,18,0.0,0.0
